date,week,year,region,sku_id,medicine_name,category,units_ordered,unit_price_lkr,stock_level_units,lead_time_days,stockout_flag,expiry_risk_flag,generic_vs_brand,shelf_life_weeks,pharmacy_count_region,population_density_per_km2,rainfall_mm,weather_condition,dengue_index,flu_index,school_term_active
2024-04-29,18,2024,Southern,SKU003,Amoxicillin 500mg,Antibiotic,385,2635.0,960,2,1,0,Generic,130,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU004,Azithromycin 250mg,Antibiotic,420,3720.0,813,2,0,0,Brand,130,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU005,Dengue Rapid Test Kit,Diagnostics,1,139500.0,1,2,0,0,Brand,78,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU006,ORS Sachets,Rehydration,294,1085.0,472,2,0,0,Generic,104,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU007,Paediatric Paracetamol Syrup,Paediatric,188,1550.0,415,3,0,0,Generic,52,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU008,Children's Multivitamin,Paediatric,104,5580.0,188,2,0,0,Brand,104,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU009,Salbutamol Inhaler,Respiratory,350,10850.0,397,3,0,0,Brand,130,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU010,Cetirizine 10mg,Antihistamine,323,1240.0,1116,2,0,0,Generic,260,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU011,Metformin 500mg,Diabetes,210,775.0,367,3,1,0,Generic,260,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU012,Amlodipine 5mg,Cardiovascular,294,930.0,762,2,0,0,Generic,260,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU013,Vitamin C 500mg,Supplement,182,1860.0,239,2,0,0,Generic,130,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU014,Zinc Supplement,Supplement,123,2480.0,161,2,1,0,Generic,130,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Southern,SKU015,Omeprazole 20mg,Gastrointestinal,153,1705.0,350,2,0,0,Generic,130,260,449.7,80.5,Cloudy,0.59,1.687,False
2024-04-29,18,2024,Northern,SKU001,Paracetamol 500mg,Antipyretic,400,465.0,734,5,0,0,Generic,260,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU002,Ibuprofen 400mg,Antipyretic,298,620.0,883,5,0,0,Generic,260,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU003,Amoxicillin 500mg,Antibiotic,337,2635.0,1697,12,0,0,Generic,130,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU004,Azithromycin 250mg,Antibiotic,203,3720.0,937,5,0,0,Brand,130,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU005,Dengue Rapid Test Kit,Diagnostics,70,139500.0,438,5,1,0,Brand,78,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU006,ORS Sachets,Rehydration,407,1085.0,1632,6,0,0,Generic,104,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU007,Paediatric Paracetamol Syrup,Paediatric,257,1550.0,1227,6,0,0,Generic,52,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU008,Children's Multivitamin,Paediatric,84,5580.0,235,5,0,0,Brand,104,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU009,Salbutamol Inhaler,Respiratory,150,10850.0,426,9,0,0,Brand,130,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU010,Cetirizine 10mg,Antihistamine,260,1240.0,721,5,0,0,Generic,260,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU011,Metformin 500mg,Diabetes,147,775.0,544,5,0,0,Generic,260,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU012,Amlodipine 5mg,Cardiovascular,191,930.0,751,5,0,0,Generic,260,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU013,Vitamin C 500mg,Supplement,129,1860.0,641,7,0,0,Generic,130,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU014,Zinc Supplement,Supplement,63,2480.0,176,5,0,0,Generic,130,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Northern,SKU015,Omeprazole 20mg,Gastrointestinal,104,1705.0,330,5,0,0,Generic,130,180,123.8,49.9,Sunny,1.085,1.687,False
2024-04-29,18,2024,Eastern,SKU001,Paracetamol 500mg,Antipyretic,217,465.0,853,4,0,0,Generic,260,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU002,Ibuprofen 400mg,Antipyretic,138,620.0,452,4,0,0,Generic,260,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU003,Amoxicillin 500mg,Antibiotic,261,2635.0,960,4,0,0,Generic,130,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU004,Azithromycin 250mg,Antibiotic,110,3720.0,411,4,0,0,Brand,130,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU005,Dengue Rapid Test Kit,Diagnostics,1,139500.0,3,5,0,0,Brand,78,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU006,ORS Sachets,Rehydration,145,1085.0,305,4,0,0,Generic,104,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU007,Paediatric Paracetamol Syrup,Paediatric,87,1550.0,325,4,0,1,Generic,52,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU008,Children's Multivitamin,Paediatric,80,5580.0,269,4,0,0,Brand,104,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU009,Salbutamol Inhaler,Respiratory,103,10850.0,297,4,0,0,Brand,130,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU010,Cetirizine 10mg,Antihistamine,199,1240.0,531,4,0,0,Generic,260,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU011,Metformin 500mg,Diabetes,239,775.0,587,4,0,0,Generic,260,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU012,Amlodipine 5mg,Cardiovascular,99,930.0,382,4,1,0,Generic,260,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU013,Vitamin C 500mg,Supplement,263,1860.0,511,5,0,0,Generic,130,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU014,Zinc Supplement,Supplement,55,2480.0,120,11,0,0,Generic,130,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Eastern,SKU015,Omeprazole 20mg,Gastrointestinal,185,1705.0,423,5,0,0,Generic,130,200,170.1,73.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,North Western,SKU001,Paracetamol 500mg,Antipyretic,395,465.0,757,2,0,0,Generic,260,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU002,Ibuprofen 400mg,Antipyretic,599,620.0,1044,2,1,0,Generic,260,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU003,Amoxicillin 500mg,Antibiotic,478,2635.0,1416,3,0,0,Generic,130,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU004,Azithromycin 250mg,Antibiotic,266,3720.0,629,2,0,0,Brand,130,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU005,Dengue Rapid Test Kit,Diagnostics,19,139500.0,35,2,0,0,Brand,78,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU006,ORS Sachets,Rehydration,748,1085.0,1274,2,0,0,Generic,104,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,165,1550.0,234,3,0,0,Generic,52,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU008,Children's Multivitamin,Paediatric,74,5580.0,162,2,0,0,Brand,104,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU009,Salbutamol Inhaler,Respiratory,322,10850.0,835,2,0,0,Brand,130,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU010,Cetirizine 10mg,Antihistamine,380,1240.0,774,2,0,0,Generic,260,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU011,Metformin 500mg,Diabetes,374,775.0,522,3,0,0,Generic,260,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU012,Amlodipine 5mg,Cardiovascular,534,930.0,1531,2,0,0,Generic,260,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU013,Vitamin C 500mg,Supplement,239,1860.0,323,6,0,0,Generic,130,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU014,Zinc Supplement,Supplement,204,2480.0,504,4,0,0,Generic,130,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Western,SKU015,Omeprazole 20mg,Gastrointestinal,316,1705.0,392,2,0,0,Generic,130,290,316.9,64.3,Cloudy,0.805,1.687,False
2024-04-29,18,2024,North Central,SKU001,Paracetamol 500mg,Antipyretic,356,465.0,1826,7,0,0,Generic,260,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU002,Ibuprofen 400mg,Antipyretic,188,620.0,581,4,0,0,Generic,260,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU003,Amoxicillin 500mg,Antibiotic,126,2635.0,524,9,0,0,Generic,130,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU004,Azithromycin 250mg,Antibiotic,246,3720.0,397,4,0,0,Brand,130,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU005,Dengue Rapid Test Kit,Diagnostics,1,139500.0,2,4,0,0,Brand,78,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU006,ORS Sachets,Rehydration,177,1085.0,773,4,0,0,Generic,104,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,145,1550.0,408,4,0,0,Generic,52,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU008,Children's Multivitamin,Paediatric,23,5580.0,88,5,0,0,Brand,104,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU009,Salbutamol Inhaler,Respiratory,182,10850.0,649,9,0,0,Brand,130,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU010,Cetirizine 10mg,Antihistamine,261,1240.0,847,4,0,0,Generic,260,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU011,Metformin 500mg,Diabetes,101,775.0,306,4,0,0,Generic,260,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU012,Amlodipine 5mg,Cardiovascular,187,930.0,763,4,0,0,Generic,260,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU013,Vitamin C 500mg,Supplement,128,1860.0,319,4,0,0,Generic,130,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU014,Zinc Supplement,Supplement,66,2480.0,330,4,0,0,Generic,130,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,North Central,SKU015,Omeprazole 20mg,Gastrointestinal,55,1705.0,136,4,0,0,Generic,130,160,114.6,82.1,Cloudy,0.55,1.687,False
2024-04-29,18,2024,Uva,SKU001,Paracetamol 500mg,Antipyretic,68,465.0,338,4,0,0,Generic,260,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU002,Ibuprofen 400mg,Antipyretic,134,620.0,438,5,0,0,Generic,260,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU003,Amoxicillin 500mg,Antibiotic,103,2635.0,290,4,0,0,Generic,130,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU004,Azithromycin 250mg,Antibiotic,106,3720.0,463,4,0,1,Brand,130,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU005,Dengue Rapid Test Kit,Diagnostics,1,139500.0,5,6,0,0,Brand,78,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU006,ORS Sachets,Rehydration,51,1085.0,201,4,0,0,Generic,104,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU007,Paediatric Paracetamol Syrup,Paediatric,84,1550.0,284,4,0,0,Generic,52,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU008,Children's Multivitamin,Paediatric,41,5580.0,108,9,0,0,Brand,104,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU009,Salbutamol Inhaler,Respiratory,64,10850.0,177,4,0,0,Brand,130,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU010,Cetirizine 10mg,Antihistamine,136,1240.0,457,5,0,0,Generic,260,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU011,Metformin 500mg,Diabetes,228,775.0,579,4,0,0,Generic,260,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU012,Amlodipine 5mg,Cardiovascular,88,930.0,409,4,0,0,Generic,260,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU013,Vitamin C 500mg,Supplement,126,1860.0,609,4,0,0,Generic,130,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU014,Zinc Supplement,Supplement,37,2480.0,163,4,0,0,Generic,130,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Uva,SKU015,Omeprazole 20mg,Gastrointestinal,26,1705.0,56,5,0,0,Generic,130,130,152.9,52.0,Cloudy,0.5,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU001,Paracetamol 500mg,Antipyretic,373,465.0,787,3,0,0,Generic,260,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU002,Ibuprofen 400mg,Antipyretic,173,620.0,487,3,0,0,Generic,260,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU003,Amoxicillin 500mg,Antibiotic,228,2635.0,366,3,0,0,Generic,130,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU004,Azithromycin 250mg,Antibiotic,218,3720.0,624,4,0,0,Brand,130,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU005,Dengue Rapid Test Kit,Diagnostics,1,139500.0,2,6,0,0,Brand,78,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU006,ORS Sachets,Rehydration,258,1085.0,671,3,0,0,Generic,104,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU007,Paediatric Paracetamol Syrup,Paediatric,106,1550.0,445,3,0,0,Generic,52,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU008,Children's Multivitamin,Paediatric,100,5580.0,274,3,0,0,Brand,104,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU009,Salbutamol Inhaler,Respiratory,171,10850.0,195,3,0,0,Brand,130,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU010,Cetirizine 10mg,Antihistamine,135,1240.0,81,4,0,0,Generic,260,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU011,Metformin 500mg,Diabetes,111,775.0,267,3,0,0,Generic,260,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU012,Amlodipine 5mg,Cardiovascular,76,930.0,162,3,0,0,Generic,260,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU013,Vitamin C 500mg,Supplement,146,1860.0,429,3,0,0,Generic,130,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU014,Zinc Supplement,Supplement,79,2480.0,123,4,0,0,Generic,130,150,382.4,96.2,Rainy,0.645,1.687,False
2024-04-29,18,2024,Sabaragamuwa,SKU015,Omeprazole 20mg,Gastrointestinal,65,1705.0,201,3,0,0,Generic,130,150,382.4,96.2,Rainy,0.645,1.687,False
2024-05-06,19,2024,Western,SKU001,Paracetamol 500mg,Antipyretic,6538,465.0,10930,3,0,0,Generic,260,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU002,Ibuprofen 400mg,Antipyretic,2693,620.0,2595,1,0,0,Generic,260,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU003,Amoxicillin 500mg,Antibiotic,4297,2635.0,6152,2,0,0,Generic,130,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU004,Azithromycin 250mg,Antibiotic,2872,3720.0,2897,1,0,0,Brand,130,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU005,Dengue Rapid Test Kit,Diagnostics,1099,139500.0,1885,3,0,0,Brand,78,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU006,ORS Sachets,Rehydration,3518,1085.0,3414,1,0,0,Generic,104,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,1634,1550.0,1677,3,0,0,Generic,52,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU008,Children's Multivitamin,Paediatric,996,5580.0,1878,5,0,0,Brand,104,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU009,Salbutamol Inhaler,Respiratory,836,10850.0,1252,2,0,0,Brand,130,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU010,Cetirizine 10mg,Antihistamine,1821,1240.0,3865,8,0,0,Generic,260,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU011,Metformin 500mg,Diabetes,1373,775.0,2126,1,0,0,Generic,260,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU012,Amlodipine 5mg,Cardiovascular,617,930.0,1044,1,0,0,Generic,260,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU013,Vitamin C 500mg,Supplement,2321,1860.0,4898,1,0,0,Generic,130,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU014,Zinc Supplement,Supplement,668,2480.0,853,1,0,0,Generic,130,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Western,SKU015,Omeprazole 20mg,Gastrointestinal,1277,1705.0,2974,1,0,0,Generic,130,650,1614.2,73.1,Cloudy,1.965,1.638,True
2024-05-06,19,2024,Central,SKU001,Paracetamol 500mg,Antipyretic,405,465.0,338,5,0,0,Generic,260,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU002,Ibuprofen 400mg,Antipyretic,195,620.0,445,3,0,0,Generic,260,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU003,Amoxicillin 500mg,Antibiotic,606,2635.0,1075,5,0,0,Generic,130,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU004,Azithromycin 250mg,Antibiotic,365,3720.0,1128,3,0,0,Brand,130,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU005,Dengue Rapid Test Kit,Diagnostics,1,139500.0,1,3,0,0,Brand,78,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU006,ORS Sachets,Rehydration,438,1085.0,1000,3,0,0,Generic,104,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,259,1550.0,692,5,0,0,Generic,52,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU008,Children's Multivitamin,Paediatric,369,5580.0,1173,11,0,0,Brand,104,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU009,Salbutamol Inhaler,Respiratory,393,10850.0,1340,3,0,0,Brand,130,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU010,Cetirizine 10mg,Antihistamine,448,1240.0,1278,8,0,0,Generic,260,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU011,Metformin 500mg,Diabetes,448,775.0,437,4,0,0,Generic,260,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU012,Amlodipine 5mg,Cardiovascular,222,930.0,714,3,0,0,Generic,260,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU013,Vitamin C 500mg,Supplement,303,1860.0,1222,3,0,0,Generic,130,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU014,Zinc Supplement,Supplement,122,2480.0,223,6,0,0,Generic,130,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Central,SKU015,Omeprazole 20mg,Gastrointestinal,82,1705.0,339,3,0,0,Generic,130,280,466.4,143.7,Rainy,0.653,1.638,True
2024-05-06,19,2024,Southern,SKU001,Paracetamol 500mg,Antipyretic,455,465.0,1050,2,0,0,Generic,260,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU002,Ibuprofen 400mg,Antipyretic,119,620.0,309,2,0,0,Generic,260,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU003,Amoxicillin 500mg,Antibiotic,354,2635.0,917,2,0,0,Generic,130,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU004,Azithromycin 250mg,Antibiotic,847,3720.0,1971,4,0,0,Brand,130,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU005,Dengue Rapid Test Kit,Diagnostics,1,139500.0,2,2,0,0,Brand,78,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU006,ORS Sachets,Rehydration,162,1085.0,445,2,0,0,Generic,104,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU007,Paediatric Paracetamol Syrup,Paediatric,240,1550.0,585,2,0,0,Generic,52,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU008,Children's Multivitamin,Paediatric,319,5580.0,409,2,0,0,Brand,104,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU009,Salbutamol Inhaler,Respiratory,300,10850.0,702,2,0,0,Brand,130,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU010,Cetirizine 10mg,Antihistamine,430,1240.0,1268,2,0,0,Generic,260,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU011,Metformin 500mg,Diabetes,323,775.0,875,3,0,0,Generic,260,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU012,Amlodipine 5mg,Cardiovascular,204,930.0,239,2,0,0,Generic,260,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU013,Vitamin C 500mg,Supplement,152,1860.0,258,2,0,0,Generic,130,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU014,Zinc Supplement,Supplement,135,2480.0,339,2,0,0,Generic,130,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Southern,SKU015,Omeprazole 20mg,Gastrointestinal,142,1705.0,318,2,0,0,Generic,130,260,449.7,94.7,Rainy,0.517,1.638,True
2024-05-06,19,2024,Northern,SKU001,Paracetamol 500mg,Antipyretic,374,465.0,1021,5,0,0,Generic,260,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU002,Ibuprofen 400mg,Antipyretic,306,620.0,1545,5,0,0,Generic,260,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU003,Amoxicillin 500mg,Antibiotic,457,2635.0,1033,5,0,0,Generic,130,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU004,Azithromycin 250mg,Antibiotic,228,3720.0,861,5,0,0,Brand,130,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU005,Dengue Rapid Test Kit,Diagnostics,50,139500.0,191,6,0,0,Brand,78,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU006,ORS Sachets,Rehydration,418,1085.0,877,5,0,0,Generic,104,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU007,Paediatric Paracetamol Syrup,Paediatric,250,1550.0,413,5,0,0,Generic,52,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU008,Children's Multivitamin,Paediatric,94,5580.0,345,5,0,0,Brand,104,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU009,Salbutamol Inhaler,Respiratory,145,10850.0,403,5,0,0,Brand,130,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU010,Cetirizine 10mg,Antihistamine,194,1240.0,828,15,0,0,Generic,260,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU011,Metformin 500mg,Diabetes,151,775.0,679,5,0,0,Generic,260,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU012,Amlodipine 5mg,Cardiovascular,256,930.0,709,5,0,0,Generic,260,180,123.8,63.8,Cloudy,1.114,1.638,True
2024-05-06,19,2024,Northern,SKU013,Vitamin C 500mg,Supplement,130,1860.0,441,5,0,0,Generic,130,180,123.8,63.8,Cloudy,1.114,1.638,True
