date,week,year,region,sku_id,medicine_name,category,units_ordered,unit_price_lkr,total_value_lkr,dengue_index,flu_index,school_term_active,rolling_mean,rolling_std,z_score,is_anomaly,anomaly_type,deviation_pct
2024-06-10,24,2024,Central,SKU001,Paracetamol 500mg,Antipyretic,621,465.0,288765.0,1.601,1.0,True,591.8333333333334,105.60571322928831,0.2761845526609033,False,NORMAL,4.9
2024-06-10,24,2024,Central,SKU002,Ibuprofen 400mg,Antipyretic,332,620.0,205840.0,1.601,1.0,True,374.8333333333333,43.91089462384795,-0.9754602747280531,False,NORMAL,-11.4
2024-06-10,24,2024,Central,SKU003,Amoxicillin 500mg,Antibiotic,236,2635.0,621860.0,1.601,1.0,True,215.5,29.091235793620104,0.7046795861623651,False,NORMAL,9.5
2024-06-10,24,2024,Central,SKU004,Azithromycin 250mg,Antibiotic,150,3720.0,558000.0,1.601,1.0,True,151.5,18.609137540466506,-0.08060556254894535,False,NORMAL,-1.0
2024-06-10,24,2024,Central,SKU005,Dengue Rapid Test Kit,Diagnostics,168,139500.0,23436000.0,1.601,1.0,True,182.66666666666666,61.32427469335991,-0.23916575842118748,False,NORMAL,-8.0
2024-06-10,24,2024,Central,SKU006,ORS Sachets,Rehydration,639,1085.0,693315.0,1.601,1.0,True,592.6666666666666,178.03557696894907,0.2602476096191398,False,NORMAL,7.8
2024-06-10,24,2024,Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,256,1550.0,396800.0,1.601,1.0,True,302.8333333333333,59.67718715444513,-0.7847778282868494,False,NORMAL,-15.5
2024-06-10,24,2024,Central,SKU008,Children's Multivitamin,Paediatric,212,5580.0,1182960.0,1.601,1.0,True,168.83333333333334,21.386132578534795,2.018441927643941,True,SPIKE,25.6
2024-06-10,24,2024,Central,SKU009,Salbutamol Inhaler,Respiratory,112,10850.0,1215200.0,1.601,1.0,True,110.5,14.487926007541622,0.10353448790525173,False,NORMAL,1.4
2024-06-10,24,2024,Central,SKU010,Cetirizine 10mg,Antihistamine,227,1240.0,281480.0,1.601,1.0,True,239.0,46.90842141876019,-0.2558176045378669,False,NORMAL,-5.0
2024-06-10,24,2024,Central,SKU011,Metformin 500mg,Diabetes,311,775.0,241025.0,1.601,1.0,True,331.5,29.392175829631842,-0.6974645265742062,False,NORMAL,-6.2
2024-06-10,24,2024,Central,SKU012,Amlodipine 5mg,Cardiovascular,268,930.0,249240.0,1.601,1.0,True,277.6666666666667,20.839065877977053,-0.46387235988742287,False,NORMAL,-3.5
2024-06-10,24,2024,Central,SKU013,Vitamin C 500mg,Supplement,232,1860.0,431520.0,1.601,1.0,True,284.1666666666667,36.36710968260561,-1.4344463203689242,False,NORMAL,-18.4
2024-06-10,24,2024,Central,SKU014,Zinc Supplement,Supplement,192,2480.0,476160.0,1.601,1.0,True,166.83333333333334,12.560520159080472,2.0036325206223826,True,SPIKE,15.1
2024-06-10,24,2024,Central,SKU015,Omeprazole 20mg,Gastrointestinal,194,1705.0,330770.0,1.601,1.0,True,195.66666666666666,13.485794995723007,-0.12358683097253349,False,NORMAL,-0.9
2024-06-10,24,2024,Eastern,SKU001,Paracetamol 500mg,Antipyretic,289,465.0,134385.0,1.601,1.0,True,366.8333333333333,131.0136125242972,-0.5940858498112072,False,NORMAL,-21.2
2024-06-10,24,2024,Eastern,SKU002,Ibuprofen 400mg,Antipyretic,190,620.0,117800.0,1.601,1.0,True,181.16666666666666,32.9449035006428,0.2681244257753249,False,NORMAL,4.9
2024-06-10,24,2024,Eastern,SKU003,Amoxicillin 500mg,Antibiotic,126,2635.0,332010.0,1.601,1.0,True,129.0,23.27230113246221,-0.12890861040876364,False,NORMAL,-2.3
2024-06-10,24,2024,Eastern,SKU004,Azithromycin 250mg,Antibiotic,86,3720.0,319920.0,1.601,1.0,True,80.66666666666667,13.603921003397032,0.39204383295092227,False,NORMAL,6.6
2024-06-10,24,2024,Eastern,SKU005,Dengue Rapid Test Kit,Diagnostics,90,139500.0,12555000.0,1.601,1.0,True,90.33333333333333,27.376388853657563,-0.012175942382875466,False,NORMAL,-0.4
2024-06-10,24,2024,Eastern,SKU006,ORS Sachets,Rehydration,289,1085.0,313565.0,1.601,1.0,True,326.1666666666667,84.64848886227482,-0.4390706457517248,False,NORMAL,-11.4
2024-06-10,24,2024,Eastern,SKU007,Paediatric Paracetamol Syrup,Paediatric,198,1550.0,306900.0,1.601,1.0,True,171.0,41.376321731154405,0.6525471301058229,False,NORMAL,15.8
2024-06-10,24,2024,Eastern,SKU008,Children's Multivitamin,Paediatric,86,5580.0,479880.0,1.601,1.0,True,95.16666666666667,16.363577440971373,-0.5601872023238044,False,NORMAL,-9.6
2024-06-10,24,2024,Eastern,SKU009,Salbutamol Inhaler,Respiratory,67,10850.0,726950.0,1.601,1.0,True,61.833333333333336,5.115336417740931,1.010034579299166,False,NORMAL,8.4
2024-06-10,24,2024,Eastern,SKU010,Cetirizine 10mg,Antihistamine,117,1240.0,145080.0,1.601,1.0,True,128.66666666666666,20.925263837444565,-0.5575397642437283,False,NORMAL,-9.1
2024-06-10,24,2024,Eastern,SKU011,Metformin 500mg,Diabetes,159,775.0,123225.0,1.601,1.0,True,189.5,12.34098861518003,-2.4714389544516298,True,DROP,-16.1
2024-06-10,24,2024,Eastern,SKU012,Amlodipine 5mg,Cardiovascular,123,930.0,114390.0,1.601,1.0,True,148.33333333333334,11.360751148875096,-2.2298995023618455,True,DROP,-17.1
2024-06-10,24,2024,Eastern,SKU013,Vitamin C 500mg,Supplement,153,1860.0,284580.0,1.601,1.0,True,150.5,25.049950099750717,0.09980059800697481,False,NORMAL,1.7
2024-06-10,24,2024,Eastern,SKU014,Zinc Supplement,Supplement,101,2480.0,250480.0,1.601,1.0,True,80.83333333333333,11.906580813426952,1.6937412161117564,False,NORMAL,24.9
2024-06-10,24,2024,Eastern,SKU015,Omeprazole 20mg,Gastrointestinal,114,1705.0,194370.0,1.601,1.0,True,110.33333333333333,12.30717947649528,0.29792908063699003,False,NORMAL,3.3
2024-06-10,24,2024,North Central,SKU001,Paracetamol 500mg,Antipyretic,227,465.0,105555.0,1.601,1.0,True,294.0,66.53420173113966,-1.0070008846088303,False,NORMAL,-22.8
2024-06-10,24,2024,North Central,SKU002,Ibuprofen 400mg,Antipyretic,173,620.0,107260.0,1.601,1.0,True,156.5,28.033908040086065,0.5885729515987006,False,NORMAL,10.5
2024-06-10,24,2024,North Central,SKU003,Amoxicillin 500mg,Antibiotic,76,2635.0,200260.0,1.601,1.0,True,96.33333333333333,15.680136053831532,-1.2967574556449566,False,NORMAL,-21.1
2024-06-10,24,2024,North Central,SKU004,Azithromycin 250mg,Antibiotic,66,3720.0,245520.0,1.601,1.0,True,69.16666666666667,8.750238091998785,-0.3618949145580702,False,NORMAL,-4.6
2024-06-10,24,2024,North Central,SKU005,Dengue Rapid Test Kit,Diagnostics,80,139500.0,11160000.0,1.601,1.0,True,74.83333333333333,19.44650782702813,0.26568609195146453,False,NORMAL,6.9
2024-06-10,24,2024,North Central,SKU006,ORS Sachets,Rehydration,266,1085.0,288610.0,1.601,1.0,True,244.33333333333334,73.82321224836174,0.29349395680282764,False,NORMAL,8.9
2024-06-10,24,2024,North Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,155,1550.0,240250.0,1.601,1.0,True,144.0,39.0281949364815,0.2818475212062083,False,NORMAL,7.6
2024-06-10,24,2024,North Central,SKU008,Children's Multivitamin,Paediatric,83,5580.0,463140.0,1.601,1.0,True,73.66666666666667,14.278188493876456,0.6536776942912718,False,NORMAL,12.7
2024-06-10,24,2024,North Central,SKU009,Salbutamol Inhaler,Respiratory,57,10850.0,618450.0,1.601,1.0,True,49.666666666666664,7.312090444371332,1.0029051731681404,False,NORMAL,14.8
2024-06-10,24,2024,North Central,SKU010,Cetirizine 10mg,Antihistamine,94,1240.0,116560.0,1.601,1.0,True,106.66666666666667,17.659747072556467,-0.7172620657942987,False,NORMAL,-11.9
2024-06-10,24,2024,North Central,SKU011,Metformin 500mg,Diabetes,128,775.0,99200.0,1.601,1.0,True,134.0,20.278066969018504,-0.2958861911821771,False,NORMAL,-4.5
2024-06-10,24,2024,North Central,SKU012,Amlodipine 5mg,Cardiovascular,108,930.0,100440.0,1.601,1.0,True,126.16666666666667,21.949183735771737,-0.8276693514146269,False,NORMAL,-14.4
2024-06-10,24,2024,North Central,SKU013,Vitamin C 500mg,Supplement,143,1860.0,265980.0,1.601,1.0,True,124.33333333333333,18.0074058838764,1.0366105360784121,False,NORMAL,15.0
2024-06-10,24,2024,North Central,SKU014,Zinc Supplement,Supplement,80,2480.0,198400.0,1.601,1.0,True,68.83333333333333,12.319361455313606,0.906432261702188,False,NORMAL,16.2
2024-06-10,24,2024,North Central,SKU015,Omeprazole 20mg,Gastrointestinal,90,1705.0,153450.0,1.601,1.0,True,83.0,5.253570214625499,1.3324272283470366,False,NORMAL,8.4
2024-06-10,24,2024,North Western,SKU001,Paracetamol 500mg,Antipyretic,805,465.0,374325.0,1.601,1.0,True,667.3333333333334,154.0060604868091,0.8939042154023414,False,NORMAL,20.6
2024-06-10,24,2024,North Western,SKU002,Ibuprofen 400mg,Antipyretic,417,620.0,258540.0,1.601,1.0,True,409.5,79.48521875166486,0.09435716624788063,False,NORMAL,1.8
2024-06-10,24,2024,North Western,SKU003,Amoxicillin 500mg,Antibiotic,211,2635.0,555985.0,1.601,1.0,True,232.5,25.80503826774924,-0.8331706303598234,False,NORMAL,-9.2
2024-06-10,24,2024,North Western,SKU004,Azithromycin 250mg,Antibiotic,165,3720.0,613800.0,1.601,1.0,True,166.83333333333334,22.498148071934,-0.08148818860430518,False,NORMAL,-1.1
2024-06-10,24,2024,North Western,SKU005,Dengue Rapid Test Kit,Diagnostics,169,139500.0,23575500.0,1.601,1.0,True,184.83333333333334,60.62810129524646,-0.2611550253937237,False,NORMAL,-8.6
2024-06-10,24,2024,North Western,SKU006,ORS Sachets,Rehydration,744,1085.0,807240.0,1.601,1.0,True,647.0,167.12869292853367,0.5803910645162433,False,NORMAL,15.0
2024-06-10,24,2024,North Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,311,1550.0,482050.0,1.601,1.0,True,334.8333333333333,64.86421715142083,-0.36743422460023095,False,NORMAL,-7.1
2024-06-10,24,2024,North Western,SKU008,Children's Multivitamin,Paediatric,222,5580.0,1238760.0,1.601,1.0,True,181.83333333333334,33.629847853754356,1.1943755095574287,False,NORMAL,22.1
2024-06-10,24,2024,North Western,SKU009,Salbutamol Inhaler,Respiratory,134,10850.0,1453900.0,1.601,1.0,True,114.16666666666667,7.139094246938069,2.7781302007379676,True,SPIKE,17.4
2024-06-10,24,2024,North Western,SKU010,Cetirizine 10mg,Antihistamine,319,1240.0,395560.0,1.601,1.0,True,275.6666666666667,45.59239702698975,0.950450868105945,False,NORMAL,15.7
2024-06-10,24,2024,North Western,SKU011,Metformin 500mg,Diabetes,327,775.0,253425.0,1.601,1.0,True,319.6666666666667,20.402614211582552,0.3594310639452363,False,NORMAL,2.3
2024-06-10,24,2024,North Western,SKU012,Amlodipine 5mg,Cardiovascular,320,930.0,297600.0,1.601,1.0,True,295.0,34.15845429758206,0.7318832340071562,False,NORMAL,8.5
2024-06-10,24,2024,North Western,SKU013,Vitamin C 500mg,Supplement,408,1860.0,758880.0,1.601,1.0,True,296.8333333333333,46.22301014285704,2.4050070803068535,True,SPIKE,37.5
2024-06-10,24,2024,North Western,SKU014,Zinc Supplement,Supplement,165,2480.0,409200.0,1.601,1.0,True,171.0,21.166010488516644,-0.2834733547569215,False,NORMAL,-3.5
2024-06-10,24,2024,North Western,SKU015,Omeprazole 20mg,Gastrointestinal,172,1705.0,293260.0,1.601,1.0,True,202.33333333333334,13.894843168120511,-2.183064102726133,True,DROP,-15.0
2024-06-10,24,2024,Northern,SKU001,Paracetamol 500mg,Antipyretic,389,465.0,180885.0,1.601,1.0,True,342.1666666666667,66.13143478457651,0.7081856530996664,False,NORMAL,13.7
2024-06-10,24,2024,Northern,SKU002,Ibuprofen 400mg,Antipyretic,183,620.0,113460.0,1.601,1.0,True,169.16666666666666,22.04918743778699,0.6273851756380984,False,NORMAL,8.2
2024-06-10,24,2024,Northern,SKU003,Amoxicillin 500mg,Antibiotic,77,2635.0,202895.0,1.601,1.0,True,108.0,17.435595774162685,-1.7779719374968546,False,NORMAL,-28.7
2024-06-10,24,2024,Northern,SKU004,Azithromycin 250mg,Antibiotic,80,3720.0,297600.0,1.601,1.0,True,79.83333333333333,11.737404596701372,0.014199618432980546,False,NORMAL,0.2
2024-06-10,24,2024,Northern,SKU005,Dengue Rapid Test Kit,Diagnostics,80,139500.0,11160000.0,1.601,1.0,True,82.66666666666667,27.60193229950877,-0.09661159362796241,False,NORMAL,-3.2
2024-06-10,24,2024,Northern,SKU006,ORS Sachets,Rehydration,252,1085.0,273420.0,1.601,1.0,True,325.8333333333333,84.29808222413276,-0.8758601783730305,False,NORMAL,-22.7
2024-06-10,24,2024,Northern,SKU007,Paediatric Paracetamol Syrup,Paediatric,151,1550.0,234050.0,1.601,1.0,True,174.0,42.46410248668866,-0.5416339602893968,False,NORMAL,-13.2
2024-06-10,24,2024,Northern,SKU008,Children's Multivitamin,Paediatric,99,5580.0,552420.0,1.601,1.0,True,97.83333333333333,19.260494974601933,0.060573036581100824,False,NORMAL,1.2
2024-06-10,24,2024,Northern,SKU009,Salbutamol Inhaler,Respiratory,69,10850.0,748650.0,1.601,1.0,True,59.5,4.636809247747813,2.048822690865347,True,SPIKE,16.0
2024-06-10,24,2024,Northern,SKU010,Cetirizine 10mg,Antihistamine,133,1240.0,164920.0,1.601,1.0,True,123.0,21.540659228538,0.46423834544263,False,NORMAL,8.1
2024-06-10,24,2024,Northern,SKU011,Metformin 500mg,Diabetes,156,775.0,120900.0,1.601,1.0,True,174.83333333333334,13.46724421203788,-1.3984548759054143,False,NORMAL,-10.8
2024-06-10,24,2024,Northern,SKU012,Amlodipine 5mg,Cardiovascular,152,930.0,141360.0,1.601,1.0,True,142.0,18.6333035181634,0.5366734884263643,False,NORMAL,7.0
2024-06-10,24,2024,Northern,SKU013,Vitamin C 500mg,Supplement,148,1860.0,275280.0,1.601,1.0,True,157.16666666666666,15.289429899988628,-0.5995427381287431,False,NORMAL,-5.8
2024-06-10,24,2024,Northern,SKU014,Zinc Supplement,Supplement,80,2480.0,198400.0,1.601,1.0,True,83.33333333333333,15.187714333192675,-0.21947564065307346,False,NORMAL,-4.0
2024-06-10,24,2024,Northern,SKU015,Omeprazole 20mg,Gastrointestinal,89,1705.0,151745.0,1.601,1.0,True,103.83333333333333,13.467244212037857,-1.101437911111345,False,NORMAL,-14.3
2024-06-10,24,2024,Sabaragamuwa,SKU001,Paracetamol 500mg,Antipyretic,259,465.0,120435.0,1.601,1.0,True,277.8333333333333,75.25268544488408,-0.25026792362283284,False,NORMAL,-6.8
2024-06-10,24,2024,Sabaragamuwa,SKU002,Ibuprofen 400mg,Antipyretic,144,620.0,89280.0,1.601,1.0,True,162.16666666666666,35.82968973723697,-0.5070282997116344,False,NORMAL,-11.2
2024-06-10,24,2024,Sabaragamuwa,SKU003,Amoxicillin 500mg,Antibiotic,114,2635.0,300390.0,1.601,1.0,True,96.5,13.838352503098054,1.2646014036773667,False,NORMAL,18.1
2024-06-10,24,2024,Sabaragamuwa,SKU004,Azithromycin 250mg,Antibiotic,76,3720.0,282720.0,1.601,1.0,True,70.83333333333333,9.347013783378449,0.5527612119128806,False,NORMAL,7.3
2024-06-10,24,2024,Sabaragamuwa,SKU005,Dengue Rapid Test Kit,Diagnostics,76,139500.0,10602000.0,1.601,1.0,True,68.5,20.92606030766423,0.3584047780485992,False,NORMAL,10.9
2024-06-10,24,2024,Sabaragamuwa,SKU006,ORS Sachets,Rehydration,248,1085.0,269080.0,1.601,1.0,True,265.8333333333333,67.76847841486962,-0.263150859373882,False,NORMAL,-6.7
2024-06-10,24,2024,Sabaragamuwa,SKU007,Paediatric Paracetamol Syrup,Paediatric,112,1550.0,173600.0,1.601,1.0,True,141.16666666666666,38.98418482752551,-0.7481666423373047,False,NORMAL,-20.7
2024-06-10,24,2024,Sabaragamuwa,SKU008,Children's Multivitamin,Paediatric,71,5580.0,396180.0,1.601,1.0,True,77.83333333333333,9.410986487434098,-0.7261017049017605,False,NORMAL,-8.8
2024-06-10,24,2024,Sabaragamuwa,SKU009,Salbutamol Inhaler,Respiratory,61,10850.0,661850.0,1.601,1.0,True,48.5,4.135214625627063,3.0228177087917176,True,SPIKE,25.8
2024-06-10,24,2024,Sabaragamuwa,SKU010,Cetirizine 10mg,Antihistamine,90,1240.0,111600.0,1.601,1.0,True,107.5,20.69541011915442,-0.8455981253448589,False,NORMAL,-16.3
2024-06-10,24,2024,Sabaragamuwa,SKU011,Metformin 500mg,Diabetes,143,775.0,110825.0,1.601,1.0,True,135.16666666666666,19.0096466739039,0.41207148495225854,False,NORMAL,5.8
2024-06-10,24,2024,Sabaragamuwa,SKU012,Amlodipine 5mg,Cardiovascular,135,930.0,125550.0,1.601,1.0,True,124.83333333333333,10.186592495366948,0.9980439161859729,False,NORMAL,8.1
2024-06-10,24,2024,Sabaragamuwa,SKU013,Vitamin C 500mg,Supplement,111,1860.0,206460.0,1.601,1.0,True,129.16666666666666,25.309418536716052,-0.7177828538538925,False,NORMAL,-14.1
2024-06-10,24,2024,Sabaragamuwa,SKU014,Zinc Supplement,Supplement,74,2480.0,183520.0,1.601,1.0,True,72.16666666666667,9.130534851073453,0.20079145014355743,False,NORMAL,2.5
2024-06-10,24,2024,Sabaragamuwa,SKU015,Omeprazole 20mg,Gastrointestinal,96,1705.0,163680.0,1.601,1.0,True,84.33333333333333,9.831920802501752,1.1866111313364185,False,NORMAL,13.8
2024-06-10,24,2024,Southern,SKU001,Paracetamol 500mg,Antipyretic,609,465.0,283185.0,1.601,1.0,True,527.5,122.36788794450946,0.6660244069666222,False,NORMAL,15.5
2024-06-10,24,2024,Southern,SKU002,Ibuprofen 400mg,Antipyretic,351,620.0,217620.0,1.601,1.0,True,302.1666666666667,65.0950586962379,0.7501849496935101,False,NORMAL,16.2
2024-06-10,24,2024,Southern,SKU003,Amoxicillin 500mg,Antibiotic,171,2635.0,450585.0,1.601,1.0,True,188.5,25.774017925034503,-0.6789783436521208,False,NORMAL,-9.3
2024-06-10,24,2024,Southern,SKU004,Azithromycin 250mg,Antibiotic,145,3720.0,539400.0,1.601,1.0,True,140.66666666666666,24.270695636233118,0.17854178546346308,False,NORMAL,3.1
2024-06-10,24,2024,Southern,SKU005,Dengue Rapid Test Kit,Diagnostics,145,139500.0,20227500.0,1.601,1.0,True,159.5,49.285900620765815,-0.29420178625873905,False,NORMAL,-9.1
2024-06-10,24,2024,Southern,SKU006,ORS Sachets,Rehydration,567,1085.0,615195.0,1.601,1.0,True,455.1666666666667,94.9303253268767,1.1780569902004858,False,NORMAL,24.6
2024-06-10,24,2024,Southern,SKU007,Paediatric Paracetamol Syrup,Paediatric,217,1550.0,336350.0,1.601,1.0,True,282.0,65.39113089708724,-0.9940185940857514,False,NORMAL,-23.0
2024-06-10,24,2024,Southern,SKU008,Children's Multivitamin,Paediatric,159,5580.0,887220.0,1.601,1.0,True,137.83333333333334,25.63916275284098,0.8255599791113014,False,NORMAL,15.4
2024-06-10,24,2024,Southern,SKU009,Salbutamol Inhaler,Respiratory,90,10850.0,976500.0,1.601,1.0,True,98.33333333333333,13.351654079801001,-0.6241423934087972,False,NORMAL,-8.5
2024-06-10,24,2024,Southern,SKU010,Cetirizine 10mg,Antihistamine,221,1240.0,274040.0,1.601,1.0,True,206.83333333333334,21.674101288557843,0.653621872393182,False,NORMAL,6.8
2024-06-10,24,2024,Southern,SKU011,Metformin 500mg,Diabetes,291,775.0,225525.0,1.601,1.0,True,280.8333333333333,22.745695563483395,0.446971016484919,False,NORMAL,3.6
2024-06-10,24,2024,Southern,SKU012,Amlodipine 5mg,Cardiovascular,216,930.0,200880.0,1.601,1.0,True,251.0,34.473177979408895,-1.0152820845500747,False,NORMAL,-13.9
2024-06-10,24,2024,Southern,SKU013,Vitamin C 500mg,Supplement,235,1860.0,437100.0,1.601,1.0,True,226.66666666666666,27.067816067548986,0.3078686995854089,False,NORMAL,3.7
2024-06-10,24,2024,Southern,SKU014,Zinc Supplement,Supplement,141,2480.0,349680.0,1.601,1.0,True,137.16666666666666,23.23287900081834,0.1649960529299154,False,NORMAL,2.8
2024-06-10,24,2024,Southern,SKU015,Omeprazole 20mg,Gastrointestinal,151,1705.0,257455.0,1.601,1.0,True,159.66666666666666,25.75008090602179,-0.33656852179598057,False,NORMAL,-5.4
2024-06-10,24,2024,Uva,SKU001,Paracetamol 500mg,Antipyretic,252,465.0,117180.0,1.601,1.0,True,212.83333333333334,61.156902036210646,0.6404292134267413,False,NORMAL,18.4
2024-06-10,24,2024,Uva,SKU002,Ibuprofen 400mg,Antipyretic,103,620.0,63860.0,1.601,1.0,True,121.33333333333333,17.200775176330477,-1.0658434370191254,False,NORMAL,-15.1
2024-06-10,24,2024,Uva,SKU003,Amoxicillin 500mg,Antibiotic,89,2635.0,234515.0,1.601,1.0,True,74.16666666666667,11.634718160173307,1.274919867342311,False,NORMAL,20.0
2024-06-10,24,2024,Uva,SKU004,Azithromycin 250mg,Antibiotic,62,3720.0,230640.0,1.601,1.0,True,50.0,7.48331477354788,1.6035674514745468,False,NORMAL,24.0
2024-06-10,24,2024,Uva,SKU005,Dengue Rapid Test Kit,Diagnostics,62,139500.0,8649000.0,1.601,1.0,True,54.333333333333336,12.956336930887005,0.5917310353661662,False,NORMAL,14.1
2024-06-10,24,2024,Uva,SKU006,ORS Sachets,Rehydration,238,1085.0,258230.0,1.601,1.0,True,182.5,45.31997352161629,1.224625605165637,False,NORMAL,30.4
2024-06-10,24,2024,Uva,SKU007,Paediatric Paracetamol Syrup,Paediatric,89,1550.0,137950.0,1.601,1.0,True,102.0,26.773120849090397,-0.4855616225420978,False,NORMAL,-12.7
2024-06-10,24,2024,Uva,SKU008,Children's Multivitamin,Paediatric,57,5580.0,318060.0,1.601,1.0,True,53.5,12.111977542911804,0.28897015269387427,False,NORMAL,6.5
2024-06-10,24,2024,Uva,SKU009,Salbutamol Inhaler,Respiratory,34,10850.0,368900.0,1.601,1.0,True,35.5,2.073644135332776,-0.7233642332556168,False,NORMAL,-4.2
2024-06-10,24,2024,Uva,SKU010,Cetirizine 10mg,Antihistamine,87,1240.0,107880.0,1.601,1.0,True,80.0,17.447062790051543,0.40121366468580927,False,NORMAL,8.8
2024-06-10,24,2024,Uva,SKU011,Metformin 500mg,Diabetes,92,775.0,71300.0,1.601,1.0,True,114.16666666666667,3.868677637987686,-5.72977868432501,True,DROP,-19.4
2024-06-10,24,2024,Uva,SKU012,Amlodipine 5mg,Cardiovascular,98,930.0,91140.0,1.601,1.0,True,91.83333333333333,10.88883219939891,0.5663294790241221,False,NORMAL,6.7
2024-06-10,24,2024,Uva,SKU013,Vitamin C 500mg,Supplement,114,1860.0,212040.0,1.601,1.0,True,96.66666666666667,17.06067603193574,1.0159816235234294,False,NORMAL,17.9
2024-06-10,24,2024,Uva,SKU014,Zinc Supplement,Supplement,59,2480.0,146320.0,1.601,1.0,True,54.166666666666664,10.962055768270226,0.4409148644657934,False,NORMAL,8.9
2024-06-10,24,2024,Uva,SKU015,Omeprazole 20mg,Gastrointestinal,67,1705.0,114235.0,1.601,1.0,True,64.5,9.77241014284603,0.25582225504832545,False,NORMAL,3.9
2024-06-10,24,2024,Western,SKU001,Paracetamol 500mg,Antipyretic,2485,465.0,1155525.0,1.601,1.0,True,2233.0,384.77369972491624,0.6549304180097567,False,NORMAL,11.3
2024-06-10,24,2024,Western,SKU002,Ibuprofen 400mg,Antipyretic,1095,620.0,678900.0,1.601,1.0,True,1306.6666666666667,306.64615873456944,-0.6902635517762471,False,NORMAL,-16.2
2024-06-10,24,2024,Western,SKU003,Amoxicillin 500mg,Antibiotic,861,2635.0,2268735.0,1.601,1.0,True,850.1666666666666,153.62606115717023,0.07051754924739047,False,NORMAL,1.3
2024-06-10,24,2024,Western,SKU004,Azithromycin 250mg,Antibiotic,598,3720.0,2224560.0,1.601,1.0,True,631.3333333333334,100.99636957171647,-0.33004486670843863,False,NORMAL,-5.3
2024-06-10,24,2024,Western,SKU005,Dengue Rapid Test Kit,Diagnostics,479,139500.0,66820500.0,1.601,1.0,True,600.1666666666666,194.3516572264477,-0.623440357524145,False,NORMAL,-20.2
2024-06-10,24,2024,Western,SKU006,ORS Sachets,Rehydration,1824,1085.0,1979040.0,1.601,1.0,True,2134.5,491.22164040278204,-0.6320975593530498,False,NORMAL,-14.5
2024-06-10,24,2024,Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,1162,1550.0,1801100.0,1.601,1.0,True,1093.1666666666667,294.0982262215579,0.23404878777295954,False,NORMAL,6.3
2024-06-10,24,2024,Western,SKU008,Children's Multivitamin,Paediatric,640,5580.0,3571200.0,1.601,1.0,True,648.8333333333334,104.74620120398973,-0.08433082280598177,False,NORMAL,-1.4
2024-06-10,24,2024,Western,SKU009,Salbutamol Inhaler,Respiratory,343,10850.0,3721550.0,1.601,1.0,True,387.3333333333333,26.718283377991458,-1.659288237426654,False,NORMAL,-11.4
2024-06-10,24,2024,Western,SKU010,Cetirizine 10mg,Antihistamine,905,1240.0,1122200.0,1.601,1.0,True,931.3333333333334,171.56650799811348,-0.15348761037686287,False,NORMAL,-2.8
2024-06-10,24,2024,Western,SKU011,Metformin 500mg,Diabetes,1171,775.0,907525.0,1.601,1.0,True,1184.6666666666667,238.14169451540118,-0.05738880247105526,False,NORMAL,-1.2
2024-06-10,24,2024,Western,SKU012,Amlodipine 5mg,Cardiovascular,952,930.0,885360.0,1.601,1.0,True,1085.0,96.09162294393825,-1.3840956779093514,False,NORMAL,-12.3
2024-06-10,24,2024,Western,SKU013,Vitamin C 500mg,Supplement,964,1860.0,1793040.0,1.601,1.0,True,1038.6666666666667,162.3732326052131,-0.4598459085199583,False,NORMAL,-7.2
2024-06-10,24,2024,Western,SKU014,Zinc Supplement,Supplement,664,2480.0,1646720.0,1.601,1.0,True,573.0,53.95183036746774,1.6866897634463172,False,NORMAL,15.9
2024-06-10,24,2024,Western,SKU015,Omeprazole 20mg,Gastrointestinal,837,1705.0,1427085.0,1.601,1.0,True,695.3333333333334,94.78326153212234,1.4946380233882894,False,NORMAL,20.4
2024-06-17,25,2024,Central,SKU001,Paracetamol 500mg,Antipyretic,582,465.0,270630.0,1.325,1.0,True,626.5,59.02795947684484,-0.7538800323507068,False,NORMAL,-7.1
2024-06-17,25,2024,Central,SKU002,Ibuprofen 400mg,Antipyretic,287,620.0,177940.0,1.325,1.0,True,377.1666666666667,40.52859073131806,-2.224766887761318,True,DROP,-23.9
2024-06-17,25,2024,Central,SKU003,Amoxicillin 500mg,Antibiotic,190,2635.0,500650.0,1.325,1.0,True,226.0,20.899760764181092,-1.7225077552896368,False,NORMAL,-15.9
2024-06-17,25,2024,Central,SKU004,Azithromycin 250mg,Antibiotic,171,3720.0,636120.0,1.325,1.0,True,153.83333333333334,17.092883509421878,1.0043166009529116,False,NORMAL,11.2
2024-06-17,25,2024,Central,SKU005,Dengue Rapid Test Kit,Diagnostics,156,139500.0,21762000.0,1.325,1.0,True,194.5,46.560713052959095,-0.826877370976027,False,NORMAL,-19.8
2024-06-17,25,2024,Central,SKU006,ORS Sachets,Rehydration,473,1085.0,513205.0,1.325,1.0,True,638.1666666666666,139.16237518333241,-1.1868629466051883,False,NORMAL,-25.9
2024-06-17,25,2024,Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,297,1550.0,460350.0,1.325,1.0,True,309.3333333333333,49.75808142067648,-0.2478659341597588,False,NORMAL,-4.0
